time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-19T06:00:17.550Z,19.184,-155.4488373,34.65,1.92,md,17,161,0.07201,0.13,hv,hv71338297,2020-01-19T06:03:21.320Z,"4km SE of Pahala, Hawaii",earthquake,0.95,1.21,0.1,3,automatic,hv,hv
2020-01-19T06:00:12.130Z,35.9151667,-117.7281667,9.15,0.95,ml,12,71,0.07108,0.08,ci,ci39275336,2020-01-22T15:50:40.840Z,"16km E of Little Lake, CA",earthquake,0.24,0.65,0.17,12,reviewed,ci,ci
2020-01-19T05:45:34.990Z,17.9291,-66.9503,10,2.7,md,10,227,0.0847,0.15,pr,pr2020019019,2020-01-24T03:53:11.658Z,"6km SW of Guanica, Puerto Rico",earthquake,0.88,0.57,0.5,10,reviewed,pr,pr
2020-01-19T05:24:16.990Z,17.86,-66.8736,12,2.8,md,10,249,0.1152,0.12,pr,pr2020019026,2020-01-24T06:11:45.971Z,"12km SSE of Guanica, Puerto Rico",earthquake,0.79,0.51,0.37,5,reviewed,pr,pr
2020-01-19T05:14:21.340Z,44.6971667,-112.513,7.39,1.05,ml,11,81,0.134,0.25,mb,mb80378664,2020-01-19T17:57:47.840Z,"9km NE of Lima, Montana",earthquake,0.55,2.91,0.006,2,reviewed,mb,mb
2020-01-19T05:07:38.550Z,32.0016667,-116.1773333,14.77,2.25,ml,19,157,0.1949,0.18,ci,ci39275296,2020-01-22T19:31:17.117Z,"44km ENE of Ensenada, B.C., MX",earthquake,0.44,0.96,0.169,27,reviewed,ci,ci
2020-01-19T05:06:40.928Z,62.3986,-149.0583,30.8,2.1,ml,,,,1.34,ak,ak020vi84v8,2020-01-19T05:52:17.709Z,"48km ENE of Y, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-19T05:04:37.510Z,17.9136,-66.8285,13,3.26,ml,13,218,0.0797,0.3,pr,pr2020019003,2020-01-19T13:07:22.262Z,"3km SSE of Indios, Puerto Rico",earthquake,1.11,0.58,0,0,reviewed,pr,pr
2020-01-19T05:00:00.030Z,17.9471,-67.0241,5,2.92,md,13,228,0.104,0.1,pr,pr2020019025,2020-01-24T22:02:35.040Z,"9km S of La Parguera, Puerto Rico",earthquake,0.58,0.28,0.21,7,reviewed,pr,pr
2020-01-19T04:52:19.471Z,66.3174,-157.2719,8.9,1.8,ml,,,,0.26,ak,ak020vhwijf,2020-02-02T18:39:00.741Z,"68km SSW of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-19T04:43:52.670Z,38.8323333,-122.791,2.22,1.47,md,44,43,0.006088,0.05,nc,nc73329116,2020-01-28T04:13:02.585Z,"6km W of Cobb, CA",earthquake,0.12,0.17,0.399,10,reviewed,nc,nc
2020-01-19T04:33:27.880Z,17.9348,-66.8563,9,2.67,md,10,212,0.2632,0.23,pr,pr2020019032,2020-01-24T21:10:45.040Z,"10km SSE of Maria Antonia, Puerto Rico",earthquake,0.7,0.71,0.25,7,reviewed,pr,pr
2020-01-19T04:31:37.887Z,61.8391,-151.4936,15.6,1.5,ml,,,,0.25,ak,ak020vhs1x9,2020-01-19T04:52:18.518Z,"77km W of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-19T04:23:18.956Z,62.5602,-151.0059,63.5,1.7,ml,,,,0.3,ak,ak020vhqaqf,2020-01-19T04:52:17.896Z,"53km WNW of Talkeetna, Alaska",earthquake,,2.1,,,automatic,ak,ak
2020-01-19T04:17:46.967Z,63.332,-145.4773,0,1.9,ml,,,,0.42,ak,ak020vhp2lh,2020-01-19T04:52:17.236Z,"61km SSW of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-19T04:16:05.690Z,37.4568333,-118.8441667,5.33,0.95,md,21,140,0.1335,0.02,nc,nc73329106,2020-01-28T03:14:03.106Z,"19km SW of Toms Place, CA",earthquake,0.46,2.1,0.145,20,reviewed,nc,nc
2020-01-19T04:13:41.820Z,36.9785,-121.4625,5.53,1.73,md,62,42,0.04768,0.11,nc,nc73329101,2020-01-28T03:20:05.142Z,"10km ESE of Gilroy, CA",earthquake,0.14,0.37,0.264,48,reviewed,nc,nc
2020-01-19T04:09:38.150Z,36.9778333,-121.4588333,5.26,2.17,md,74,38,0.04482,0.15,nc,nc73329091,2020-01-28T06:05:03.501Z,"10km ESE of Gilroy, CA",earthquake,0.14,0.41,0.189,64,reviewed,nc,nc
2020-01-19T04:05:02.221Z,63.7885,-147.2751,82.2,1,ml,,,,0.28,ak,ak020vhmejy,2020-02-02T18:39:00.024Z,"80km WSW of Delta Junction, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-19T04:03:12.180Z,35.6758333,-117.5256667,4.58,1.24,ml,29,53,0.06429,0.17,ci,ci39275264,2020-01-21T22:43:58.096Z,"15km ENE of Ridgecrest, CA",earthquake,0.19,0.43,0.185,21,reviewed,ci,ci
2020-01-19T04:02:22.102Z,-23.4394,-66.8732,229.44,4.5,mb,,106,1.295,0.66,us,us60007afz,2020-01-23T01:11:37.040Z,"103km NNW of San Antonio de los Cobres, Argentina",earthquake,10.7,11,0.242,5,reviewed,us,us
2020-01-19T03:57:58.560Z,33.3148333,-116.1551667,8.81,1.32,ml,36,59,0.1377,0.29,ci,ci39275256,2020-01-19T04:08:57.210Z,"18km SSW of Oasis, CA",earthquake,0.36,1.6,0.157,27,automatic,ci,ci
2020-01-19T03:52:04.373Z,17.9564,-66.9593,10,2.5,ml,,193,0.081,0.3,us,us70007k8e,2020-02-07T04:53:14.040Z,"5km WSW of Guanica, Puerto Rico",earthquake,1.4,1.5,0.06,36,reviewed,us,us
2020-01-19T03:50:14.740Z,17.9283,-66.9581,7,2.64,md,13,223,0.0917,0.14,pr,pr2020019016,2020-01-24T02:13:18.040Z,"5km SW of Guanica, Puerto Rico",earthquake,0.85,0.46,0.36,8,reviewed,pr,pr
2020-01-19T03:49:46.168Z,-23.8422,-69.0386,97.08,4.3,mwr,,68,1.187,1.39,us,us60007afp,2020-01-19T04:12:20.040Z,"132km SW of San Pedro de Atacama, Chile",earthquake,5,8.6,0.071,19,reviewed,us,us
2020-01-19T03:41:41.437Z,59.018,-153.1659,25.6,2.9,ml,,,,0.58,ak,ak020vh8rrc,2020-01-19T03:52:18.434Z,"113km SW of Anchor Point, Alaska",earthquake,,1.7,,,automatic,ak,ak
2020-01-19T03:41:28.484Z,-60.8265,-24.804,10,4.9,mb,,58,13.898,1.2,us,us60007k6q,2020-01-31T01:13:21.040Z,"221km SSE of Bristol Island, South Sandwich Islands",earthquake,11.1,1.8,0.122,21,reviewed,us,us
2020-01-19T03:30:18.313Z,61.797,-149.6668,44.7,1.1,ml,,,,0.37,ak,ak020vh6d0y,2020-02-04T21:41:58.818Z,"19km N of Meadow Lakes, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-19T03:26:24.430Z,17.9298,-66.8788,4,2.57,md,11,215,0.0453,0.13,pr,pr2020019021,2020-01-24T03:49:10.456Z,"5km SSE of Guanica, Puerto Rico",earthquake,0.8,0.37,0.29,6,reviewed,pr,pr
2020-01-19T03:25:33.567Z,50.5968,-172.7397,10,3.3,ml,,207,1.848,0.63,us,us60007k6p,2020-02-05T22:28:16.040Z,"204km SSE of Atka, Alaska",earthquake,3.5,1.9,0.097,14,reviewed,us,us
2020-01-19T03:22:51.000Z,38.8311653,-122.8188324,1.89,1.12,md,22,63,0.01034,0.03,nc,nc73329076,2020-01-19T05:41:02.178Z,"8km NW of The Geysers, CA",earthquake,0.21,0.42,0.03,4,automatic,nc,nc
2020-01-19T03:22:39.778Z,22.3126,121.5988,10,4.7,mb,,196,0.694,1.07,us,us60007afb,2020-01-23T03:35:17.543Z,"67km SE of Taitung City, Taiwan",earthquake,5.3,1.4,0.101,30,reviewed,us,us
2020-01-19T03:21:20.770Z,19.2246666,-155.4541626,31.95,2.15,md,45,109,0.04847,0.14,hv,hv71338122,2020-01-19T03:24:27.330Z,"3km NE of Pahala, Hawaii",earthquake,0.55,0.77,0.15,21,automatic,hv,hv
2020-01-19T03:18:37.356Z,17.9287,-66.8939,10,2.6,ml,,202,0.121,0.36,us,us70007k8c,2020-02-07T04:41:49.040Z,"4km SSE of Guanica, Puerto Rico",earthquake,1.6,1.5,0.06,36,reviewed,us,us
2020-01-19T03:18:34.850Z,19.4071674,-155.2856598,0.77,1.79,ml,17,72,0.01054,0.12,hv,hv71338112,2020-01-19T03:24:10.440Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.28,0.29,10,automatic,hv,hv
2020-01-19T03:14:52.888Z,60.7307,-149.0422,15.7,2.3,ml,,,,0.9,ak,ak020vh30je,2020-01-19T03:52:17.823Z,"20km WSW of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-19T03:06:59.910Z,17.9543,-66.7648,11,3.7,ml,13,203,0.1163,0.26,pr,pr2020019002,2020-01-19T04:49:56.848Z,"9km SSW of Tallaboa, Puerto Rico",earthquake,1.21,0.74,0,0,reviewed,pr,pr
2020-01-19T03:01:53.280Z,17.8833,-66.8338,11,2.69,md,12,226,0.1024,0.1,pr,pr2020019018,2020-01-24T20:42:09.040Z,"13km SSE of Guanica, Puerto Rico",earthquake,0.69,0.5,0.11,7,reviewed,pr,pr
2020-01-19T02:52:09.312Z,38.2245,20.7362,10,5,mww,,52,1.406,1.14,us,us60007aen,2020-01-19T18:25:17.040Z,"8km ESE of Sami, Greece",earthquake,4.3,1.9,0.078,16,reviewed,us,us
2020-01-19T02:49:01.313Z,67.5218,-142.974,21.4,1.6,ml,,,,0.61,ak,ak020vgoys3,2020-02-02T18:38:58.534Z,"127km ESE of Arctic Village, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-19T02:42:58.000Z,19.1888332,-155.4323273,36.01,2.05,md,39,150,0.04357,0.12,hv,hv71338067,2020-01-19T02:46:14.210Z,"5km ESE of Pahala, Hawaii",earthquake,0.66,0.59,0.16,12,automatic,hv,hv
2020-01-19T02:40:27.650Z,35.6465,-117.5471667,5.67,1.4,ml,22,107,0.03025,0.21,ci,ci39275232,2020-01-19T02:44:05.643Z,"12km ENE of Ridgecrest, CA",earthquake,0.34,0.72,0.197,21,automatic,ci,ci
2020-01-19T02:31:57.600Z,17.9306,-66.742,7,3.12,md,13,211,0.1442,0.13,pr,pr2020019017,2020-01-24T20:28:56.040Z,"10km S of Tallaboa, Puerto Rico",earthquake,0.81,1.36,0.2,7,reviewed,pr,pr
2020-01-19T02:29:37.291Z,61.2797,-147.5865,0,1.4,ml,,,,0.24,ak,ak020vgkr8h,2020-02-02T18:38:57.865Z,"68km WNW of Valdez, Alaska",ice quake,,0,,,reviewed,ak,ak
2020-01-19T02:26:36.483Z,60.7932,-151.6803,63.5,2.6,ml,,,,0.61,ak,ak020vgk3zj,2020-01-19T03:24:20.040Z,"27km WNW of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-19T02:13:44.751Z,17.6161,-94.3243,173.92,4,mb,,84,0.747,1.18,us,us60007k6n,2020-01-31T00:49:10.040Z,"37km ESE of Hidalgotitlan, Mexico",earthquake,9.5,7.9,0.126,17,reviewed,us,us
2020-01-19T01:56:17.390Z,18.0025,-66.8173,14,2.18,md,11,166,0.0677,0.1,pr,pr2020019015,2020-01-24T01:14:36.100Z,"0km NNE of Indios, Puerto Rico",earthquake,0.59,0.9,0.23,3,reviewed,pr,pr
2020-01-19T01:53:54.544Z,59.5869,-137.5161,4.2,1.7,ml,,,,0.9,ak,ak020vg4m5f,2020-02-04T21:41:58.033Z,"124km WNW of Haines, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-19T01:48:51.900Z,35.681,-117.5353333,5.89,2.19,ml,35,52,0.06494,0.16,ci,ci39275216,2020-01-19T01:59:30.090Z,"14km ENE of Ridgecrest, CA",earthquake,0.22,0.67,0.115,25,automatic,ci,ci
2020-01-19T01:48:51.713Z,61.4931,-149.9424,51.9,3.3,ml,,,,0.53,ak,ak020vg3fbr,2020-02-04T21:43:58.638Z,"4km S of Big Lake, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-19T01:47:08.130Z,17.9416,-66.9358,9,2.23,md,11,215,0.0658,0.09,pr,pr2020019014,2020-01-23T23:48:22.259Z,"4km SW of Guanica, Puerto Rico",earthquake,0.72,0.52,0.3,7,reviewed,pr,pr
2020-01-19T01:42:03.520Z,-18.7052,169.2249,232.85,4.5,mb,,117,2.98,0.48,us,us60007k6m,2020-01-31T00:37:35.040Z,"93km N of Isangel, Vanuatu",earthquake,11.2,11.3,0.172,10,reviewed,us,us
2020-01-19T01:34:57.600Z,36.1506667,-118.074,1.89,1.38,ml,16,84,0.1804,0.2,ci,ci39275208,2020-01-22T15:52:43.263Z,"16km SSW of Olancha, CA",earthquake,0.5,1.61,0.218,17,reviewed,ci,ci
2020-01-19T01:33:57.620Z,17.888,-66.8803,12,2.53,md,12,227,0.0871,0.16,pr,pr2020019013,2020-01-23T23:48:03.420Z,"9km SSE of Guanica, Puerto Rico",earthquake,1.04,0.55,0.28,6,reviewed,pr,pr
2020-01-19T01:29:39.530Z,36.0131667,-117.6788333,1.45,1.62,ml,18,95,0.0691,0.22,ci,ci39275200,2020-01-19T01:33:32.197Z,"22km ENE of Little Lake, CA",earthquake,0.32,0.53,0.179,18,automatic,ci,ci
2020-01-19T01:25:09.630Z,36.566,-97.03466667,4,1.16,ml,51,64,0.002699470272,0.32,ok,ok2020bgzw,2020-01-21T17:51:53.350Z,"12km S of McCord, Oklahoma",earthquake,,0.6,0.19,16,reviewed,ok,ok
2020-01-19T01:13:55.680Z,-7.9585,129.743,35,4.5,mb,,99,1.541,1.1,us,us60007k6r,2020-01-31T00:29:37.040Z,"173km W of Saumlaki, Indonesia",earthquake,8.2,2,0.15,13,reviewed,us,us
2020-01-19T01:03:42.870Z,17.9791,-66.74,9,2.65,md,12,193,0.1393,0.1,pr,pr2020019012,2020-01-23T23:48:27.085Z,"3km SW of Tallaboa, Puerto Rico",earthquake,0.48,0.75,0.27,5,reviewed,pr,pr
2020-01-19T00:58:06.500Z,52.0693333,-176.1246667,3.14,1.76,ml,7,113,0.01997,0.18,av,av70865479,2020-01-22T21:58:36.890Z,"42km ENE of Adak, Alaska",earthquake,0.43,0.85,0.273,8,reviewed,av,av
2020-01-19T00:57:34.317Z,52.0629,-176.1194,4.2,1.8,ml,,,,0.4,ak,ak020vfjvro,2020-02-04T21:41:55.956Z,"42km ENE of Adak, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-01-19T00:56:29.790Z,19.2123337,-155.4101715,32.82,1.86,md,26,161,0.02775,0.13,hv,hv71337857,2020-01-19T00:59:43.790Z,"7km E of Pahala, Hawaii",earthquake,0.61,0.88,0.23,3,automatic,hv,hv
2020-01-19T00:53:58.980Z,17.9403,-66.9426,6,4.1,ml,14,216,0.0723,0.17,pr,pr2020019001,2020-02-02T04:35:34.040Z,"12km S of Guanica, Puerto Rico",earthquake,1,0.44,0.24,8,reviewed,pr,pr
2020-01-19T00:47:44.780Z,17.9498,-66.98,5,2.59,md,11,217,0.1039,0.14,pr,pr2020019011,2020-01-23T23:47:18.956Z,"7km WSW of Fuig, Puerto Rico",earthquake,0.69,0.32,0.08,4,reviewed,pr,pr
2020-01-19T00:46:34.753Z,52.0443,-176.1237,4.9,1.5,ml,,,,0.49,ak,ak020vfhir9,2020-02-04T21:41:55.161Z,"41km ENE of Adak, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-19T00:43:21.730Z,52.0671667,-176.1301667,3.07,0.97,ml,6,108,0.01609,0.2,av,av62124161,2020-01-22T21:13:42.880Z,"41km ENE of Adak, Alaska",earthquake,0.49,1.05,0.145,6,reviewed,av,av
2020-01-19T00:33:25.390Z,17.92,-66.9893,8,2.63,md,12,231,0.1231,0.17,pr,pr2020019010,2020-02-02T04:26:37.353Z,"6km ESE of La Parguera, Puerto Rico",earthquake,0.94,1.81,0.25,4,reviewed,pr,pr
2020-01-19T00:30:45.830Z,35.623,-117.4696667,5.9,1.03,ml,19,73,0.02993,0.16,ci,ci39275136,2020-01-19T00:34:30.478Z,"17km SSW of Searles Valley, CA",earthquake,0.3,0.51,0.274,12,automatic,ci,ci
2020-01-19T00:21:21.980Z,38.2985,-112.8673333,6.37,1.32,md,10,83,0.1601,0.15,uu,uu60357202,2020-01-21T17:20:20.350Z,"16km SE of Milford, Utah",earthquake,0.43,2.02,0.321,5,reviewed,uu,uu
2020-01-19T00:20:09.682Z,-12.671,167.0779,204.64,4.4,mb,,143,2.762,0.72,us,us60007k6l,2020-02-02T04:23:04.040Z,"143km NNW of Sola, Vanuatu",earthquake,11.6,7,0.143,14,reviewed,us,us
2020-01-19T00:19:53.720Z,41.9701667,-112.3933333,8.96,1.01,md,14,98,0.2,0.14,uu,uu60357197,2020-01-21T17:36:24.690Z,"27km SSW of Malad City, Idaho",earthquake,0.44,0.96,0.131,10,reviewed,uu,uu
2020-01-19T00:14:39.939Z,-2.8268,139.3693,35,4.9,mb,,54,1.369,0.79,us,us60007ac3,2020-02-02T04:10:29.040Z,"136km W of Abepura, Indonesia",earthquake,7.6,1.9,0.071,63,reviewed,us,us
2020-01-19T00:12:14.482Z,64.9756,-147.3314,0,1.3,ml,,,,0.34,ak,ak020vfa6y3,2020-02-01T02:30:03.327Z,"21km NNE of Badger, Alaska",explosion,,0,,,reviewed,ak,ak
2020-01-19T00:09:13.100Z,38.826,-122.7816667,1.97,1.15,md,39,43,0.01021,0.04,nc,nc73329011,2020-01-28T03:51:04.458Z,"5km W of Cobb, CA",earthquake,0.16,0.27,0.168,4,reviewed,nc,nc
2020-01-19T00:05:55.660Z,17.959,-66.9363,6,4.4,ml,17,207,0.0593,0.29,pr,pr2020019000,2020-02-02T03:11:55.717Z,"9km S of Guanica, Puerto Rico",earthquake,1.32,0.64,0,0,reviewed,pr,pr
2020-01-19T00:00:50.397Z,61.3731,-150.0848,42.2,1.3,ml,,,,0.41,ak,ak020vf7p8f,2020-02-01T02:30:02.216Z,"17km SSW of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-18T23:58:52.313Z,17.9537,-66.9382,10,2.5,ml,,193,0.102,0.36,us,us70007k88,2020-02-12T00:54:04.040Z,"3km WSW of Guanica, Puerto Rico",earthquake,0.8,1.7,0.059,38,reviewed,us,us
2020-01-18T23:55:00.450Z,33.9843333,-117.1656667,16.6,1,ml,20,88,0.06752,0.16,ci,ci39275112,2020-01-18T23:58:45.735Z,"8km S of Redlands, CA",earthquake,0.46,0.65,0.186,25,automatic,ci,ci
2020-01-18T23:51:40.815Z,59.8141,-153.2668,119.2,2.1,ml,,,,0.49,ak,ak020u5o92o,2020-01-27T22:47:42.537Z,"80km W of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-18T23:48:12.740Z,17.8681,-66.861,11,2.58,md,12,231,0.1085,0.12,pr,pr2020018077,2020-02-01T06:23:32.040Z,"15km SSE of Guanica, Puerto Rico",earthquake,1,0.6,0.4,7,reviewed,pr,pr
2020-01-18T23:39:02.005Z,40.1033,-119.7147,14.6,1,ml,8,199.28,0.068,0.1807,nn,nn00715494,2020-01-20T00:40:11.196Z,"50km N of Spanish Springs, Nevada",earthquake,,1.2,0.31,2,reviewed,nn,nn
2020-01-18T23:37:40.820Z,17.9171,-66.9263,11,2.92,md,12,220,0.0747,0.55,pr,pr2020018076,2020-02-01T06:15:52.040Z,"14km S of Guanica, Puerto Rico",earthquake,2.6,1.41,0.39,5,reviewed,pr,pr
2020-01-18T23:34:43.820Z,38.8043327,-122.7803345,2.28,1.01,md,17,42,0.01262,0.03,nc,nc73329006,2020-01-19T00:06:02.454Z,"4km NW of The Geysers, CA",earthquake,0.24,0.58,0.05,4,automatic,nc,nc
2020-01-18T23:32:42.500Z,-23.4989,-179.9809,533.74,4.7,mb,,60,6.013,0.69,us,us60007abb,2020-02-01T06:10:43.040Z,"South of the Fiji Islands",earthquake,10.4,3.4,0.057,93,reviewed,us,us
2020-01-18T23:17:25.200Z,17.8505,-66.8586,6,2.16,md,13,253,0.1263,0.18,pr,pr2020018075,2020-01-23T21:46:27.891Z,"14km SSE of Guanica, Puerto Rico",earthquake,1.07,0.53,0,1,reviewed,pr,pr
2020-01-18T23:17:01.954Z,63.2653,-151.3217,8.8,1.2,ml,,,,0.78,ak,ak020u5gv4e,2020-01-27T22:47:41.404Z,"119km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-18T23:11:47.509Z,34.96233333,-97.7105,7.29,2.95,ml,21,63,0.1034796938,0.22,ok,ok2020bgvm,2020-02-01T05:47:24.040Z,"16km NNW of Lindsay, Oklahoma",earthquake,,0.9,0.3,13,reviewed,ok,ok
2020-01-18T23:08:26.060Z,33.4816667,-116.7981667,7.91,2.11,ml,70,24,0.03068,0.19,ci,ci39275088,2020-01-18T23:19:50.250Z,"8km NE of Aguanga, CA",earthquake,0.17,0.6,0.147,25,automatic,ci,ci
2020-01-18T23:02:55.099Z,59.7361,-152.1569,75,1.5,ml,,,,0.2,ak,ak020u5drgl,2020-01-27T22:47:40.434Z,"18km WSW of Anchor Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-01-18T22:57:57.280Z,17.923,-66.8708,11,2.87,md,13,217,0.0528,0.13,pr,pr2020018074,2020-02-01T05:41:43.040Z,"10km SSE of Guanica, Puerto Rico",earthquake,0.72,0.42,0.31,8,reviewed,pr,pr
2020-01-18T22:40:06.688Z,60.9683,-152.3902,108.8,2.2,ml,,,,0.69,ak,ak020u50d9r,2020-01-27T22:47:39.198Z,"57km NNE of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-18T22:35:55.760Z,19.2255001,-155.4111633,32.38,2,md,49,143,0.01758,0.11,hv,hv71337592,2020-01-18T22:39:22.750Z,"7km ENE of Pahala, Hawaii",earthquake,0.46,0.68,0.12,17,automatic,hv,hv
2020-01-18T22:33:33.590Z,36.56633333,-97.04266667,5.5,1.8,ml,60,86,0,0.26,ok,ok2020bguf,2020-01-21T16:04:50.507Z,"12km S of McCord, Oklahoma",earthquake,,0.4,0.21,28,reviewed,ok,ok
2020-01-18T22:30:46.689Z,36.56883333,-97.0395,4.64,1.32,ml,38,87,0.003599293696,0.22,ok,ok2020bguc,2020-01-21T17:41:32.462Z,"12km S of McCord, Oklahoma",earthquake,,0.5,0.21,13,reviewed,ok,ok
2020-01-18T22:22:53.870Z,19.2028332,-155.4499969,37.36,2.18,md,43,154,0.06042,0.12,hv,hv71337567,2020-01-18T22:26:03.770Z,"3km E of Pahala, Hawaii",earthquake,0.67,0.77,0.13,10,automatic,hv,hv
2020-01-18T22:22:10.437Z,69.5866,-144.7788,5.6,1.4,ml,,,,0.75,ak,ak020u4wir7,2020-01-27T22:50:26.603Z,"75km SW of Kaktovik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-01-18T22:20:08.500Z,40.2001667,-121.3323333,5.12,1.11,md,11,112,0.1508,0.07,nc,nc73328986,2020-01-28T02:13:03.898Z,"13km W of Almanor, CA",earthquake,0.43,2.45,0.105,7,reviewed,nc,nc
2020-01-18T22:12:16.000Z,17.9461,-66.8501,7,3.32,md,13,206,0.0411,0.21,pr,pr2020018012,2020-02-01T05:37:44.040Z,"11km SE of Guanica, Puerto Rico",earthquake,0.95,0.56,0.23,8,reviewed,pr,pr
2020-01-18T22:09:33.875Z,60.4172,-152.5498,104.1,1.6,ml,,,,0.29,ak,ak020u4ts97,2020-01-27T22:50:25.510Z,"13km SE of Redoubt Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2020-01-18T22:07:58.790Z,35.0601667,-119.0238333,21.5,1.29,ml,22,93,0.1542,0.16,ci,ci39275064,2020-01-23T16:06:56.618Z,"16km NNW of Grapevine, CA",earthquake,0.28,0.73,0.174,13,reviewed,ci,ci
2020-01-18T21:49:13.978Z,63.499,-150.8962,2.7,1.4,ml,,,,0.79,ak,ak020u4gvql,2020-01-27T22:47:38.056Z,"97km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-18T21:47:20.530Z,17.9306,-66.8988,8,3.53,md,13,214,0.0486,0.24,pr,pr2020018011,2020-02-01T05:35:56.040Z,"10km S of Guanica, Puerto Rico",earthquake,1.07,0.9,0.37,7,reviewed,pr,pr
2020-01-18T21:46:14.437Z,26.9764,34.6634,10,4.4,mb,,82,2.695,0.91,us,us60007a9c,2020-02-01T04:29:06.040Z,"77km ENE of Bur Safajah, Egypt",earthquake,5.8,1.7,0.092,34,reviewed,us,us
2020-01-18T21:40:56.800Z,17.9396,-66.6891,8,2.58,md,13,205,0.1323,0.22,pr,pr2020018073,2020-01-23T20:50:25.251Z,"6km SSE of Tallaboa, Puerto Rico",earthquake,0.97,1.96,0.28,6,reviewed,pr,pr
2020-01-18T21:34:24.010Z,17.9826,-66.7513,13,2.46,md,12,190,0.1281,0.16,pr,pr2020018072,2020-01-23T20:50:06.763Z,"3km WSW of Tallaboa, Puerto Rico",earthquake,0.82,0.51,0.31,8,reviewed,pr,pr
2020-01-18T21:33:27.906Z,-2.8337,139.1956,35,4.2,mb,,126,6.938,1.2,us,us60007k5u,2020-02-01T04:16:49.040Z,"155km W of Abepura, Indonesia",earthquake,6.4,2,0.167,10,reviewed,us,us
2020-01-18T21:21:29.693Z,69.1252,-144.6819,10.7,2,ml,,,,0.65,ak,ak020u4axbd,2020-01-27T22:47:37.039Z,"116km NNE of Arctic Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-18T21:21:01.470Z,18.0168,-66.8501,13,2.55,md,13,131,0.0508,0.19,pr,pr2020018071,2020-01-23T21:47:32.931Z,"2km S of Yauco, Puerto Rico",earthquake,0.87,0.77,0.37,10,reviewed,pr,pr
2020-01-18T21:10:33.070Z,62.5962,-156.3738,8.9,2.5,ml,,,,0.78,ak,ak020u48lup,2020-02-01T04:06:44.040Z,"57km SW of McGrath, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-18T21:03:48.650Z,34.9928333,-118.864,16.23,1.08,ml,13,138,0.09369,0.19,ci,ci37433069,2020-01-22T20:06:43.677Z,"8km NE of Grapevine, CA",earthquake,0.57,1.06,0.188,6,reviewed,ci,ci
2020-01-18T21:03:36.900Z,33.5148333,-116.4498333,6.68,1.12,ml,35,70,0.0219,0.24,ci,ci39275032,2020-01-18T21:07:20.020Z,"21km SW of La Quinta, CA",earthquake,0.31,0.69,0.208,29,automatic,ci,ci
2020-01-18T21:03:27.960Z,34.9971667,-118.8711667,14.52,1.33,ml,19,143,0.09335,0.11,ci,ci39275024,2020-01-22T20:02:15.821Z,"8km NE of Grapevine, CA",earthquake,0.23,0.4,0.09,16,reviewed,ci,ci
2020-01-18T20:56:03.280Z,17.9311,-66.8285,11,2.91,md,13,212,0.0671,0.25,pr,pr2020018081,2020-02-01T03:37:39.040Z,"8km S of Indios, Puerto Rico",earthquake,1.27,0.73,0.13,4,reviewed,pr,pr
2020-01-18T20:51:58.840Z,33.1508333,-115.6271667,6.71,1.18,ml,20,55,0.02827,0.16,ci,ci39275008,2020-01-24T16:26:29.206Z,"11km WNW of Calipatria, CA",earthquake,0.27,0.42,0.216,10,reviewed,ci,ci
2020-01-18T20:51:57.363Z,-17.956,-178.4899,598.45,4.2,mb,,208,3.299,0.63,us,us60007k5r,2020-02-01T03:21:07.040Z,"283km SE of Lambasa, Fiji",earthquake,14.3,12.5,0.128,17,reviewed,us,us
